0.65028431	0.35160457	0.34459777	0.65354096	0.29855994	0.57927172	0.58171777	0.30170882	
0.64942462	0.35244713	0.34480550	0.65335358	0.29832380	0.57748389	0.58187368	0.30325281	
0.64857195	0.35328280	0.34501073	0.65316837	0.29808960	0.57651065	0.58202833	0.30397828	
0.64772625	0.35411166	0.34521355	0.65298538	0.29785729	0.57554884	0.58217483	0.30469519	
0.64653004	0.35630512	0.34507269	0.65215949	0.29792815	0.57403058	0.58208773	0.30593109	
0.64432719	0.35848498	0.34592004	0.65134490	0.29802743	0.57253311	0.58200114	0.30715008	
0.64250129	0.35927020	0.34709755	0.65118250	0.29782349	0.57065110	0.58216436	0.30865629	
0.64069051	0.36106480	0.34826130	0.65003739	0.29762124	0.56893934	0.58232625	0.31014493	
0.63889473	0.36284450	0.34941148	0.64890559	0.29742067	0.56804497	0.58248681	0.31082221	
0.63711387	0.36460943	0.35054830	0.64778697	0.29722176	0.56716098	0.58262954	0.31149159	
0.63497608	0.36775265	0.35132684	0.64604682	0.29732732	0.56573160	0.58253784	0.31266843	
0.63183045	0.37087599	0.35307435	0.64433018	0.29745996	0.56432155	0.58244672	0.31382938	
0.62908433	0.37257503	0.35514554	0.64326567	0.29728756	0.56251945	0.58261543	0.31528294	
0.62636129	0.37528277	0.35719286	0.64123542	0.29711663	0.56087808	0.58278271	0.31671975	
0.62366119	0.37796773	0.35921664	0.63922855	0.29694712	0.56005671	0.58294859	0.31735182	
0.62034823	0.38024044	0.36254771	0.63689014	0.29647524	0.55979143	0.58349711	0.31749906	
0.61706995	0.38351268	0.36584695	0.63359641	0.29600835	0.55952870	0.58403991	0.31767314	
0.61382598	0.38675068	0.36911469	0.63033412	0.29639801	0.55926846	0.58357054	0.31784556	
0.61101383	0.38853455	0.37271573	0.62771700	0.29648039	0.55955806	0.58337265	0.31750409	
0.60885811	0.39171648	0.37494150	0.62450771	0.29600846	0.56022753	0.58377303	0.31685462	
0.60632277	0.39526897	0.37677689	0.62169973	0.29584366	0.56115257	0.58392952	0.31590197	
0.60319155	0.39736171	0.37994042	0.61952985	0.29537799	0.56166341	0.58445940	0.31526855	
0.60009300	0.40045459	0.38307364	0.61640179	0.29491716	0.56138539	0.58498374	0.31545735	
0.59702683	0.40351518	0.38617687	0.61330371	0.29531003	0.56111007	0.58450656	0.31564433	
0.59440695	0.40510850	0.38963193	0.61083357	0.29539701	0.56138717	0.58430745	0.31531647	
0.59242347	0.40811719	0.39169461	0.60778579	0.29493135	0.56203575	0.58470682	0.31468229	
0.59004244	0.41151436	0.39335173	0.60515453	0.29477119	0.56294691	0.58485444	0.31374648	
0.58708141	0.41343861	0.39635671	0.60314413	0.29431161	0.56345356	0.58536674	0.31312805	
0.58415123	0.41636348	0.39933285	0.60017289	0.29385682	0.56316092	0.58587367	0.31333106	
0.58125156	0.41925790	0.40228039	0.59723018	0.29425293	0.56287107	0.58538919	0.31353213	
0.57881177	0.42067275	0.40559733	0.59489907	0.29434461	0.56313621	0.58518901	0.31321744	
0.57698966	0.42351916	0.40750573	0.59200412	0.29388504	0.56376476	0.58558743	0.31259799	
0.57475317	0.42677082	0.40899416	0.58954009	0.29372951	0.56466252	0.58572680	0.31167847	
0.57195160	0.42853719	0.41184916	0.58768055	0.29327594	0.56516511	0.58622245	0.31107450	
0.56917916	0.43130466	0.41467668	0.58485763	0.29282706	0.56485843	0.58671294	0.31129126	
0.56643549	0.43404340	0.41747696	0.58206191	0.29322647	0.56455470	0.58622158	0.31150591	
0.56416447	0.43529100	0.42066324	0.57986233	0.29332281	0.56480830	0.58602045	0.31120391	
0.56249353	0.43798535	0.42242568	0.57711192	0.29286926	0.56541768	0.58641812	0.31059868	
0.56039249	0.44110068	0.42375462	0.57480605	0.29271829	0.56630259	0.58654965	0.30969488	
0.55774036	0.44271909	0.42646775	0.57308920	0.29227063	0.56680124	0.58702959	0.30910488	
